,A43ml,A1ml,V43ml,V1ml,Depth,Length,Weight,Gutted weight,Age,Maturity,Gonad weight,Liver weight,Stomach content,perc.stomachcontent,Prey size,Prey weight,Prey nr,Sex : F,Sex : M,Gall bladder : 0.0,Gall bladder : 1.0,Gall bladder : 2.0,Gall bladder : 3.0,Gall bladder : 4.0,n.full : 1.0,n.regurgitated : 1.0,n.skeletal : 1.0,n.empty : 1.0,Prey species : Algae,Prey species : Ammodytidae,Prey species : Amphipoda,Prey species : Anguilla anguilla,Prey species : Annelida,Prey species : Bivalvia,Prey species : Bylgides sarsi,Prey species : Carbon,Prey species : Clupea harengus,Prey species : Clupeidae,Prey species : Copepoda,Prey species : Corophium volutator,Prey species : Crangon crangon,Prey species : Crustacea,Prey species : Cumacea,Prey species : Diastylis rathkei,Prey species : Empty,Prey species : Enchelyopus cimbrius,Prey species : Gadidae,Prey species : Gadus morhua,Prey species : Gammarus sp.,Prey species : Gasterosteus aculeatus,Prey species : Gobiidae,Prey species : Gobius niger,Prey species : Halicryptus,Prey species : Halicryptus spinulosus,Prey species : Hyperia galba,Prey species : Idotea balthica,Prey species : Limecola balthica,Prey species : Merlangius merlangus,Prey species : Mollusca,Prey species : Monoporeia affinis,Prey species : Mysidae,Prey species : Mysis mixta,Prey species : Mysis relicta,Prey species : Mytilus sp.,Prey species : Neomysis integer,Prey species : Palaemon sp.,Prey species : Pectinaria sp.,Prey species : Pisces,Prey species : Pisces Eggs,Prey species : Platichthys flesus,Prey species : Pleuronectes platessa,Prey species : Pleuronectidae,Prey species : Pomatoschistus minutus,Prey species : Pontoporeia femorata,Prey species : Pontoporeia sp.,Prey species : Praunus flexuosus,Prey species : Priapulida,Prey species : Priapulidae,Prey species : Priapulus caudatus,Prey species : Pungitius pungitius,Prey species : Remains,Prey species : Saduria entomon,Prey species : Scales,Prey species : Scoloplos armiger,Prey species : Spinachia spinachia,Prey species : Spine,Prey species : Sprattus sprattus,Prey species : Stone,Prey species : Terebellides stroemii,Prey species : Trachurus trachurus,Prey species : Unidentified mass,Prey species : Waste,Prey species : Wood,Prey species : Zoarces viviparus,Prey species : digestive tract,Prey species : litter,Prey species : plastic,Prey species : sprattus sprattus,Stage digestion : 0.0,Stage digestion : 1.0,Stage digestion : 2.0
2016 - 40G4,528.5,136.21,3.33,0.53,43.70869565217391,31.334975369458128,386.70935960591135,351.07650273224044,2.5714285714285716,2.455,30.0,15.890163934426232,14.36695652173913,1.566945812807882,111.65116279069767,3.6158454106280193,8.387878787878789,0.47342995169082125,0.4927536231884058,0.0,0.13526570048309178,0.21256038647342995,0.21739130434782608,0.357487922705314,0.9178743961352657,0.004830917874396135,0.014492753623188406,0.04830917874396135,0.01932367149758454,0.0,0.0,0.0,0.0,0.004830917874396135,0.0821256038647343,0.0,0.05314009661835749,0.004830917874396135,0.0,0.0,0.1497584541062802,0.0,0.0,0.14492753623188406,0.0,0.0,0.0,0.004830917874396135,0.024154589371980676,0.004830917874396135,0.024154589371980676,0.0,0.0,0.06763285024154589,0.0,0.00966183574879227,0.0,0.0,0.0,0.004830917874396135,0.004830917874396135,0.08695652173913043,0.0,0.004830917874396135,0.033816425120772944,0.0,0.0,0.024154589371980676,0.0,0.0,0.0,0.0,0.0,0.00966183574879227,0.0,0.0,0.04830917874396135,0.0,0.004830917874396135,0.0,0.0,0.00966183574879227,0.014492753623188406,0.004830917874396135,0.0,0.0,0.09178743961352658,0.014492753623188406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11594202898550725,0.6859903381642513,0.14009661835748793
2016 - 40G5,1636.45,537.11,23.96,4.61,54.42447761194029,35.024096385542165,529.5518072289157,444.5015576323988,2.921450151057402,2.5709969788519635,25.605263157894736,20.43571428571429,23.802358208955223,2.669879518072289,121.15254237288136,6.027970149253733,2.0112359550561796,0.5552238805970149,0.43283582089552236,0.0,0.13432835820895522,0.24776119402985075,0.25671641791044775,0.3194029850746269,0.8626865671641791,0.008955223880597015,0.041791044776119404,0.08358208955223881,0.008955223880597015,0.0,0.005970149253731343,0.0,0.0,0.014925373134328358,0.05373134328358209,0.0,0.09253731343283582,0.03283582089552239,0.0,0.0,0.0029850746268656717,0.0,0.0029850746268656717,0.0955223880597015,0.0,0.0029850746268656717,0.0,0.01791044776119403,0.023880597014925373,0.041791044776119404,0.0,0.0,0.0,0.014925373134328358,0.0,0.0,0.005970149253731343,0.0,0.0,0.011940298507462687,0.0,0.1044776119402985,0.0,0.0029850746268656717,0.0029850746268656717,0.0029850746268656717,0.0,0.050746268656716415,0.0,0.0,0.0,0.0029850746268656717,0.0,0.0029850746268656717,0.0,0.0,0.011940298507462687,0.0,0.0,0.0,0.0,0.08955223880597014,0.0,0.0,0.0,0.0,0.19701492537313434,0.011940298507462687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026865671641791045,0.7253731343283583,0.11940298507462686
2016 - 40G6,1456.17,307.33,18.97,1.43,55.2,38.44827586206897,912.6551724137931,1179.888888888889,4.178571428571429,2.740740740740741,,55.30555555555557,21.218333333333327,1.3834482758620692,103.54545454545455,3.9930000000000008,1.1,0.7333333333333333,0.16666666666666666,0.0,0.23333333333333334,0.23333333333333334,0.13333333333333333,0.3,0.8,0.0,0.03333333333333333,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5666666666666667,0.26666666666666666
2016 - 40G7,108.57,0.0,0.18,0.0,58.26381909547739,31.774358974358975,393.5025641025641,334.9316239316239,2.6564102564102563,2.5538461538461537,36.25,18.365811965811968,7.583366834170855,1.5195384615384615,79.37096774193549,2.357437185929648,2.68,0.6482412060301508,0.3316582914572864,0.0,0.05527638190954774,0.23618090452261306,0.21608040201005024,0.08040201005025126,0.9447236180904522,0.0,0.010050251256281407,0.04522613065326633,0.0,0.0,0.0,0.0,0.0,0.005025125628140704,0.05025125628140704,0.0,0.09547738693467336,0.03015075376884422,0.0,0.0,0.005025125628140704,0.0,0.0,0.005025125628140704,0.0,0.0,0.0,0.0,0.01507537688442211,0.005025125628140704,0.005025125628140704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005025125628140704,0.010050251256281407,0.2562814070351759,0.0,0.0,0.0,0.0,0.0,0.06532663316582915,0.0,0.0,0.0,0.0,0.0,0.035175879396984924,0.0,0.0,0.005025125628140704,0.0,0.0,0.0,0.0,0.24623115577889448,0.0,0.0,0.0,0.0,0.11557788944723618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005025125628140704,0.8140703517587939,0.135678391959799
2016 - 40G8,3181.64,1048.39,98.74,12.88,113.83761467889909,45.03738317757009,900.1308411214953,747.981308411215,4.0,3.0654205607476634,146.9,36.251401869158876,5.359908256880734,0.2946728971962617,144.53846153846155,4.3845871559633025,1.0555555555555556,0.45871559633027525,0.5229357798165137,0.0,0.0,0.10091743119266056,0.24770642201834864,0.6330275229357798,0.3302752293577982,0.0,0.22935779816513763,0.44036697247706424,0.0,0.0,0.0,0.0,0.0,0.0,0.3119266055045872,0.0,0.01834862385321101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06422018348623854,0.0,0.009174311926605505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009174311926605505,0.0,0.0,0.0,0.0,0.0,0.07339449541284404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009174311926605505,0.0,0.0,0.0,0.01834862385321101,0.009174311926605505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01834862385321101,0.009174311926605505,0.0,0.01834862385321101,0.1559633027522936,0.3577981651376147
2016 - 41G6,114.13,15.21,1.11,0.08,61.0,31.692307692307693,312.71794871794873,275.6666666666667,2.41025641025641,2.9743589743589745,10.0,15.048717948717949,4.4389743589743595,2.1479487179487182,87.3,1.8179487179487177,1.6666666666666667,0.4358974358974359,0.5641025641025641,0.0,0.05128205128205128,0.20512820512820512,0.23076923076923078,0.5128205128205128,0.7435897435897436,0.0,0.02564102564102564,0.23076923076923078,0.02564102564102564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05128205128205128,0.07692307692307693,0.0,0.0,0.10256410256410256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05128205128205128,0.0,0.02564102564102564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.05128205128205128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05128205128205128,0.0,0.0,0.0,0.0,0.1794871794871795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.07692307692307693
2016 - 41G7,80.35,19.01,0.13,0.11,65.38484848484848,40.24242424242424,728.2424242424242,611.09375,3.8484848484848486,3.121212121212121,84.0,37.296875,13.524242424242425,1.435151515151515,123.42857142857143,4.866969696969696,1.16,0.7878787878787878,0.21212121212121213,0.0,0.030303030303030304,0.18181818181818182,0.3333333333333333,0.42424242424242425,0.7575757575757576,0.0,0.030303030303030304,0.21212121212121213,0.0,0.0,0.0,0.0,0.0,0.0,0.030303030303030304,0.0,0.2727272727272727,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030303030303030304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030303030303030304,0.0,0.0,0.0,0.0,0.0,0.15151515151515152,0.0,0.0,0.0,0.0,0.0,0.030303030303030304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.06060606060606061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5454545454545454,0.24242424242424243
2016 - 41G8,2049.1,1658.14,81.74,40.09,65.35810810810811,35.673469387755105,534.2179138321995,434.83602771362587,2.9024943310657596,3.018348623853211,84.58064516129032,24.489814814814817,12.605427927927927,1.6392290249433106,102.23255813953489,3.148941441441442,7.572649572649572,0.5968468468468469,0.38513513513513514,0.0,0.28378378378378377,0.23648648648648649,0.21621621621621623,0.23873873873873874,0.8648648648648649,0.02027027027027027,0.05630630630630631,0.05855855855855856,0.0022522522522522522,0.0,0.0,0.0,0.0,0.0022522522522522522,0.06981981981981981,0.0,0.06981981981981981,0.06981981981981981,0.0,0.0,0.0045045045045045045,0.0,0.0,0.0,0.0,0.0,0.0,0.006756756756756757,0.01126126126126126,0.018018018018018018,0.05405405405405406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28153153153153154,0.0,0.0,0.0022522522522522522,0.0,0.0,0.0990990990990991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05630630630630631,0.02702702702702703,0.0,0.0,0.0,0.1554054054054054,0.0022522522522522522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02252252252252252,0.6936936936936937,0.21396396396396397
2016 - 42G6,185.79,125.18,1.41,1.06,62.467532467532465,35.19444444444444,410.5138888888889,354.2112676056338,2.8055555555555554,2.361111111111111,19.0,22.14722222222222,9.921298701298701,3.280277777777778,102.45714285714286,4.439870129870131,1.271186440677966,0.42857142857142855,0.5064935064935064,0.0,0.11688311688311688,0.2597402597402597,0.19480519480519481,0.36363636363636365,0.7402597402597403,0.012987012987012988,0.06493506493506493,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.025974025974025976,0.0,0.1038961038961039,0.03896103896103896,0.0,0.0,0.025974025974025976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012987012987012988,0.03896103896103896,0.012987012987012988,0.0,0.0,0.0,0.0,0.0,0.012987012987012988,0.0,0.0,0.0,0.0,0.05194805194805195,0.0,0.0,0.0,0.0,0.0,0.07792207792207792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025974025974025976,0.012987012987012988,0.0,0.0,0.0,0.36363636363636365,0.012987012987012988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05194805194805195,0.6363636363636364,0.12987012987012986
2016 - 42G7,1419.98,491.47,16.2,2.45,72.4,21.0,220.315,389.0,1.0,2.0,,25.8,0.035,1.5899999999999999,,0.035,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5
2016 - 43G7,2272.57,1739.06,59.71,32.3,72.45714285714286,33.333333333333336,431.3333333333333,346.83809523809526,2.704761904761905,3.4095238095238094,16.77777777777778,20.986666666666665,4.065333333333333,0.9185714285714286,94.83783783783784,2.1183809523809525,2.7567567567567566,0.5619047619047619,0.4380952380952381,0.0,0.3238095238095238,0.21904761904761905,0.3238095238095238,0.13333333333333333,0.6857142857142857,0.0380952380952381,0.05714285714285714,0.21904761904761905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0761904761904762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0761904761904762,0.0,0.0,0.0,0.0,0.0,0.18095238095238095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009523809523809525,0.0,0.0,0.0,0.0,0.3047619047619048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009523809523809525,0.5428571428571428,0.19047619047619047
2016 - 43G8,339.79,112.21,4.78,1.85,41.857142857142854,32.023809523809526,411.6190476190476,355.0,2.0952380952380953,2.6666666666666665,11.75,18.56190476190476,1.6369047619047619,0.6716666666666666,49.857142857142854,0.5947619047619048,5.82051282051282,0.6190476190476191,0.38095238095238093,0.0,0.47619047619047616,0.14285714285714285,0.30952380952380953,0.07142857142857142,0.9047619047619048,0.0,0.09523809523809523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023809523809523808,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38095238095238093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38095238095238093,0.0,0.0,0.023809523809523808,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023809523809523808,0.0,0.0,0.0,0.0,0.023809523809523808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023809523809523808,0.8095238095238095,0.14285714285714285
2016 - 43G9,3218.51,2995.89,267.89,191.34,68.0,30.318181818181817,322.4318181818182,259.65909090909093,2.8181818181818183,3.25,49.125,13.815909090909088,7.140212765957448,2.041363636363636,92.26086956521739,3.095957446808511,1.3157894736842106,0.44680851063829785,0.48936170212765956,0.0,0.3191489361702128,0.3191489361702128,0.0851063829787234,0.2127659574468085,0.8723404255319149,0.0,0.06382978723404255,0.06382978723404255,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.10638297872340426,0.0,0.0425531914893617,0.0425531914893617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0425531914893617,0.0425531914893617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0425531914893617,0.0,0.0,0.0,0.0,0.0,0.0851063829787234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10638297872340426,0.0,0.0,0.0,0.0,0.3829787234042553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02127659574468085,0.02127659574468085,0.7021276595744681,0.2127659574468085
2016 - 44G9,2062.78,1650.75,107.42,63.34,48.56521739130435,28.434782608695652,318.19565217391306,319.0769230769231,1.934782608695652,2.3658536585365852,1.0,15.469230769230775,3.6050000000000004,0.8504347826086956,67.2,1.1778260869565218,1.7692307692307692,0.5869565217391305,0.30434782608695654,0.0,0.41304347826086957,0.17391304347826086,0.2826086956521739,0.043478260869565216,0.9347826086956522,0.021739130434782608,0.0,0.043478260869565216,0.021739130434782608,0.0,0.0,0.0,0.0,0.0,0.021739130434782608,0.0,0.043478260869565216,0.0,0.0,0.0,0.2391304347826087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021739130434782608,0.021739130434782608,0.15217391304347827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021739130434782608,0.2391304347826087,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.043478260869565216,0.021739130434782608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.6304347826086957,0.21739130434782608
2017 - 40G4,598.8,93.38,6.06,0.28,42.188976377952756,33.11904761904762,402.1190476190476,326.13492063492066,3.4444444444444446,3.380952380952381,21.56637168141593,15.874358974358975,6.2495275590551165,1.0023809523809526,93.39285714285714,2.4046456692913383,2.6857142857142855,0.6614173228346457,0.33070866141732286,0.0,0.2440944881889764,0.2204724409448819,0.25196850393700787,0.2755905511811024,0.937007874015748,0.015748031496062992,0.007874015748031496,0.031496062992125984,0.047244094488188976,0.0,0.015748031496062992,0.0,0.0,0.023622047244094488,0.015748031496062992,0.0,0.05511811023622047,0.015748031496062992,0.0,0.0,0.12598425196850394,0.0,0.0,0.08661417322834646,0.0,0.015748031496062992,0.0,0.007874015748031496,0.11023622047244094,0.0,0.023622047244094488,0.0,0.0,0.047244094488188976,0.0,0.0,0.015748031496062992,0.0,0.0,0.007874015748031496,0.0,0.10236220472440945,0.0,0.023622047244094488,0.007874015748031496,0.0,0.0,0.031496062992125984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007874015748031496,0.07086614173228346,0.015748031496062992,0.0,0.0,0.0,0.047244094488188976,0.023622047244094488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007874015748031496,0.0,0.015748031496062992,0.7480314960629921,0.12598425196850394
2017 - 40G5,1578.1,471.29,28.04,2.88,44.6,25.88888888888889,269.5111111111111,325.84375,2.3777777777777778,2.5555555555555554,17.625,16.0,3.0784444444444445,1.4808888888888891,44.588235294117645,0.604888888888889,1.7435897435897436,0.3111111111111111,0.4888888888888889,0.15555555555555556,0.37777777777777777,0.2,0.13333333333333333,0.13333333333333333,0.9333333333333333,0.044444444444444446,0.022222222222222223,0.0,0.022222222222222223,0.0,0.0,0.0,0.0,0.0,0.08888888888888889,0.0,0.044444444444444446,0.0,0.0,0.0,0.022222222222222223,0.0,0.0,0.022222222222222223,0.0,0.0,0.0,0.0,0.044444444444444446,0.0,0.13333333333333333,0.022222222222222223,0.0,0.044444444444444446,0.0,0.0,0.022222222222222223,0.0,0.0,0.0,0.0,0.17777777777777778,0.0,0.0,0.0,0.022222222222222223,0.0,0.044444444444444446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24444444444444444,0.0,0.0,0.0,0.0,0.044444444444444446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7777777777777778,0.2
2017 - 40G6,1747.14,820.3,24.18,3.67,56.348837209302324,31.13953488372093,389.04651162790697,323.8861788617886,2.953488372093023,3.0852713178294575,29.401960784313726,20.39344262295082,9.046821705426357,1.6786046511627908,81.10909090909091,2.673953488372093,1.8235294117647058,0.689922480620155,0.31007751937984496,0.031007751937984496,0.3798449612403101,0.3798449612403101,0.15503875968992248,0.05426356589147287,0.8604651162790697,0.03875968992248062,0.046511627906976744,0.05426356589147287,0.0,0.0,0.0,0.0,0.0,0.007751937984496124,0.05426356589147287,0.0,0.023255813953488372,0.08527131782945736,0.0,0.0,0.007751937984496124,0.0,0.0,0.05426356589147287,0.0,0.0,0.0,0.0,0.015503875968992248,0.11627906976744186,0.015503875968992248,0.0,0.0,0.023255813953488372,0.0,0.0,0.0,0.0,0.0,0.0,0.015503875968992248,0.08527131782945736,0.0,0.0,0.0,0.0,0.007751937984496124,0.10852713178294573,0.0,0.0,0.0,0.0,0.0,0.007751937984496124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10077519379844961,0.015503875968992248,0.0,0.0,0.0,0.17054263565891473,0.0,0.0,0.0,0.0,0.0,0.007751937984496124,0.0,0.0,0.0,0.0,0.0,0.08527131782945736,0.6124031007751938,0.20930232558139536
2017 - 40G7,1204.62,0.0,11.85,0.0,58.0,34.8,526.0,435.5,3.3666666666666667,3.6166666666666667,31.425925925925927,30.267857142857142,7.812500000000001,0.9706666666666667,117.6470588235294,3.9731666666666663,1.7777777777777777,0.48333333333333334,0.5,0.03333333333333333,0.36666666666666664,0.35,0.23333333333333334,0.016666666666666666,0.8333333333333334,0.06666666666666667,0.016666666666666666,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.11666666666666667,0.0,0.15,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23333333333333334,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,0.016666666666666666,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,0.6666666666666666,0.2
2017 - 40G8,3487.14,2315.92,137.46,51.02,113.0,47.765822784810126,1204.9683544303798,847.59477124183,4.632911392405063,4.7405063291139244,165.92567567567568,57.804054054054056,35.6131875,3.441012658227848,90.9322033898305,4.5895624999999995,1.1866666666666668,0.6125,0.35625,0.04375,0.575,0.18125,0.1875,0.0,0.96875,0.0,0.01875,0.0125,0.0,0.0,0.0,0.0,0.0,0.0,0.04375,0.0,0.00625,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00625,0.0,0.0,0.0,0.0,0.0,0.08125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00625,0.85625,0.125
2017 - 41G7,215.06,0.0,1.08,0.0,46.01851851851852,34.574074074074076,612.1111111111111,705.675,3.462962962962963,2.7962962962962963,38.3,32.125,5.421666666666666,1.0420370370370373,95.46666666666667,1.9005555555555549,1.4509803921568627,0.5,0.25925925925925924,0.037037037037037035,0.3888888888888889,0.37037037037037035,0.14814814814814814,0.05555555555555555,0.9074074074074074,0.037037037037037035,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018518518518518517,0.0,0.07407407407407407,0.14814814814814814,0.0,0.0,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.037037037037037035,0.09259259259259259,0.018518518518518517,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018518518518518517,0.0,0.18518518518518517,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.2962962962962963
2017 - 41G8,2332.01,1902.4,99.83,53.48,64.420245398773,38.39498432601881,709.166144200627,592.4563758389262,3.2131661442006267,3.7460815047021945,61.63508771929825,36.12328767123287,19.44493865030675,2.546771159874608,97.62962962962963,4.0670552147239265,2.0034129692832763,0.6411042944785276,0.30368098159509205,0.02147239263803681,0.5368098159509203,0.2791411042944785,0.1165644171779141,0.024539877300613498,0.941717791411043,0.024539877300613498,0.015337423312883436,0.018404907975460124,0.0,0.003067484662576687,0.0,0.0,0.0,0.0,0.04294478527607362,0.0,0.05828220858895705,0.049079754601226995,0.003067484662576687,0.0,0.003067484662576687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015337423312883436,0.0,0.05521472392638037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11349693251533742,0.0,0.0,0.0,0.0,0.0,0.10736196319018405,0.0,0.0,0.0,0.0,0.0,0.006134969325153374,0.0,0.0,0.0,0.0,0.0,0.0,0.003067484662576687,0.046012269938650305,0.0,0.0,0.0,0.0,0.44171779141104295,0.009202453987730062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003067484662576687,0.7822085889570553,0.1656441717791411
2017 - 42G6,147.85,60.69,2.12,0.39,61.82089552238806,33.09090909090909,367.75757575757575,300.15384615384613,3.106060606060606,3.8333333333333335,29.033333333333335,17.116666666666667,2.839253731343284,0.5803030303030302,105.26315789473684,2.1520895522388064,1.1176470588235294,0.40298507462686567,0.582089552238806,0.0,0.11940298507462686,0.29850746268656714,0.26865671641791045,0.29850746268656714,0.5223880597014925,0.11940298507462686,0.029850746268656716,0.3283582089552239,0.014925373134328358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1791044776119403,0.07462686567164178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014925373134328358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014925373134328358,0.0,0.0,0.0,0.0,0.0,0.11940298507462686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029850746268656716,0.029850746268656716,0.0,0.0,0.0,0.08955223880597014,0.014925373134328358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04477611940298507,0.3582089552238806,0.16417910447761194
